Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
0,0.0,0.0,0.0,[0.00041318],[0.00030787],[0.00015574]
1,284.17779755592346,0.2988768485421785,14.632481336593628,[0.11112954],[0.09216208],[0.03426385]
2,282.1730031967163,0.08282106635019634,12.238439798355103,[0.12284328],[0.10229634],[0.03739031]
3,277.70842719078064,0.06166957269864853,12.027222871780396,[0.12765105],[0.10556156],[0.03851397]
4,274.24705934524536,0.05249712455340407,12.023816108703613,[0.12918502],[0.10554154],[0.03883214]
5,273.42342042922974,0.04652737143139044,11.235827684402466,[0.13189116],[0.11030686],[0.03964097]
6,277.8274185657501,0.042368416128811814,11.604685306549072,[0.1332579],[0.11137975],[0.03971967]
7,261.3552496433258,0.039341382597657765,11.871872901916504,[0.13397802],[0.11156268],[0.04014669]
8,272.19743490219116,0.037013999459267866,11.865595579147339,[0.13450232],[0.11378096],[0.04029071]
9,272.9462547302246,0.035015322117492406,11.784474611282349,[0.13675758],[0.11559683],[0.04079979]
10,278.51011419296265,0.033018121143069235,11.891385555267334,[0.13753688],[0.11635367],[0.04111796]
11,272.8637444972992,0.03153411654586142,11.875410079956055,[0.13897823],[0.11807934],[0.04161364]
12,267.30499505996704,0.030228946988254485,11.814319372177124,[0.14105291],[0.11797394],[0.0421629]
13,273.9409430027008,0.02896337333897298,12.271500825881958,[0.14330803],[0.12076218],[0.04289638]
14,278.2337062358856,0.028439864629145824,10.966428995132446,[0.14208055],[0.11890014],[0.04242414]
15,279.28037548065186,0.027755306309296027,11.756924390792847,[0.14133346],[0.11889788],[0.04231194]
16,274.2935080528259,0.02683497711809145,11.79393219947815,[0.14153657],[0.11839906],[0.04242247]
17,273.9331262111664,0.02584017299096843,11.929111957550049,[0.14364979],[0.12106365],[0.04304876]
18,274.41728377342224,0.025498821371884056,11.627885818481445,[0.14508159],[0.12272569],[0.04348918]
19,280.0487127304077,0.025039841947757234,11.782432794570923,[0.14703776],[0.12299402],[0.04400831]
20,274.27715158462524,0.02417915744349511,11.657887697219849,[0.14393219],[0.11970763],[0.04298513]
21,270.2861511707306,0.024210594561553063,11.85901689529419,[0.14385533],[0.11978747],[0.0430002]
22,273.18935441970825,0.02400971916645314,11.59863567352295,[0.14527953],[0.1219999],[0.04375712]
23,277.08561420440674,0.02365097048871144,10.846533060073853,[0.14583787],[0.12353135],[0.04397481]
24,279.2621877193451,0.023258058956325656,11.77510952949524,[0.14668478],[0.1243167],[0.04431978]
25,272.8137106895447,0.022754384345854774,11.772413969039917,[0.14703213],[0.12495],[0.04439849]
26,254.25528979301453,0.022613345744144735,11.672893047332764,[0.14548911],[0.12235772],[0.04404347]
